timestamp,experiment_id,robot_id,feature,target,model_version,train_samples,test_samples,rmse,mae,r2,slope,intercept,alert_level,alert_threshold_crossed,notes
2026-01-30T14:12:27.575034,exp_20260130_141227,Robot_A,elapsed_hours,mean_current,1.0,126950,31738,8.425594522376926,6.4994024822269285,0.004555910576941047,0.3748479784316353,1.198100025775526,CRITICAL,True,Initial experiment
2026-01-30T14:29:41.468980,exp_20260130_142941,Robot_A,elapsed_hours,mean_current,1.0,31737,7935,2.0906774007095974,1.7987105896121542,0.007916899436642422,0.06165471891472804,0.3342188737145167,CRITICAL,True,Fleet-wide experiment
2026-01-30T14:29:41.469437,exp_20260130_142941,Robot_B,elapsed_hours,mean_current,1.0,31737,7935,1.8400320852119512,1.3182016299544435,-0.1919197663292016,0.14698362443809776,0.48358230857392415,CRITICAL,True,Fleet-wide experiment
2026-01-30T14:29:41.469626,exp_20260130_142941,Robot_C,elapsed_hours,mean_current,1.0,31737,7935,9.9305562396482,7.298585517502825,0.08129348435607453,0.8327497208529772,2.4843175729765976,CRITICAL,True,Fleet-wide experiment
2026-01-30T14:29:41.469782,exp_20260130_142941,Robot_D,elapsed_hours,mean_current,1.0,31737,7935,3.0703946414622605,2.2269403407892554,-0.645429566527113,0.4579787563049976,1.490383804857822,CRITICAL,True,Fleet-wide experiment
